"methodId","total_garbage","minimum","maximum","number_times"
19413,0,0,0,2983
19414,0,0,0,1
19415,0,0,0,1
19416,256,0,128,238
19417,0,0,0,238
19418,0,0,0,1
19419,0,0,0,9
19420,0,0,0,247
19421,0,0,0,9
19422,0,0,0,238
19423,0,0,0,238
19424,0,0,0,238
19426,0,0,0,247
19430,0,0,0,952
19431,0,0,0,238
19432,0,0,0,238
19433,0,0,0,238
19435,0,0,0,216
19436,0,0,0,216
19437,0,0,0,670
19438,0,0,0,238
19439,0,0,0,35274
19440,0,0,0,449
19443,0,0,0,12
19444,0,0,0,238
19449,0,0,0,261
19451,0,0,0,3482
19452,0,0,0,5540
19454,0,0,0,5540
19455,0,0,0,6006
19458,0,0,0,321
19460,0,0,0,261
19474,0,0,0,12
19476,0,0,0,216
19477,0,0,0,216
19478,0,0,0,216
19479,0,0,0,476
19480,0,0,0,1070
19481,0,0,0,216
19483,0,0,0,1070
19484,0,0,0,692
19487,0,0,0,238
19488,0,0,0,476
19490,0,0,0,321
19491,0,0,0,261
19493,1224,0,72,5540
19495,0,0,0,10070
19496,0,0,0,5540
19497,0,0,0,238
19498,0,0,0,3886
19499,0,0,0,4102
19509,0,0,0,682
19510,0,0,0,932
19511,0,0,0,932
19512,0,0,0,466
19513,0,0,0,582
19514,0,0,0,1
19515,0,0,0,476
19543,0,0,0,238
19544,0,0,0,238
19548,6720,0,32,238
19549,0,0,0,238
19550,0,0,0,238
19551,0,0,0,1232
19553,0,0,0,238
19556,0,0,0,1918
19557,0,0,0,238
19558,0,0,0,476
19560,0,0,0,238
19561,0,0,0,1428
19562,0,0,0,238
19564,0,0,0,14
19569,0,0,0,2983
19574,0,0,0,238
19575,0,0,0,476
19576,0,0,0,476
19577,0,0,0,476
19578,0,0,0,238
19579,0,0,0,476
19580,0,0,0,42
19581,0,0,0,238
19582,0,0,0,238
19584,0,0,0,252
19585,0,0,0,252
19588,0,0,0,1
19590,0,0,0,476
19592,0,0,0,952
19595,28560,0,120,714
19599,0,0,0,476
19600,0,0,0,476
19601,0,0,0,476
19602,0,0,0,476
19603,0,0,0,476
19604,0,0,0,476
19608,0,0,0,2983
19610,0,0,0,238
19611,0,0,0,2983
19621,0,0,0,3110
19622,0,0,0,3110
19623,0,0,0,1
19624,0,0,0,238
19625,0,0,0,42
19627,0,0,0,449
19630,1120,0,40,238
19631,0,0,0,1442
19633,0,0,0,252
19634,0,0,0,6331
19635,0,0,0,3110
19636,0,0,0,261
19638,0,0,0,19667
19639,0,0,0,686
19640,0,0,0,6347
19642,0,0,0,34808
19643,0,0,0,260
19646,0,0,0,238
19647,30256,0,3376,6625
19648,117552,576,1608,127
19649,0,0,0,127
19651,0,0,0,3110
19652,0,0,0,238
19653,0,0,0,1
19655,0,0,0,6303
19656,383064,0,1368,6331
19657,0,0,0,3586
19658,0,0,0,238
19667,0,0,0,238
19668,0,0,0,2380
19669,0,0,0,2618
19670,0,0,0,238
19671,0,0,0,238
19672,0,0,0,238
19673,0,0,0,2856
19674,0,0,0,466
19675,0,0,0,466
19678,103072,32,64,2983
19679,0,0,0,321
19680,0,0,0,261
19681,0,0,0,321
19683,0,0,0,321
19692,0,0,0,6303
19693,0,0,0,261
19694,0,0,0,6331
19697,22968,0,88,499
19706,0,0,0,261
19707,0,0,0,3110
19708,0,0,0,6303
19710,0,0,0,238
19711,0,0,0,6309
19712,262176,0,48,61033
19713,1664,0,208,48
19715,0,0,0,1428
19717,0,0,0,1428
19718,0,0,0,1428
19720,10456,0,10456,1428
19721,0,0,0,1428
19723,0,0,0,1428
19725,0,0,0,1428
19727,148408,0,104,7140
19728,0,0,0,2856
19729,68496,0,48,2856
19731,0,0,0,4
19732,0,0,0,5
19733,0,0,0,5
19734,0,0,0,4
19735,0,0,0,1
19736,0,0,0,17
19738,0,0,0,3
19740,0,0,0,1
19741,0,0,0,40
19742,0,0,0,60
19746,0,0,0,1
19747,0,0,0,61
19748,0,0,0,54
19749,0,0,0,64
19750,2306912,0,616720,117
19751,0,0,0,68
19752,0,0,0,126
19753,2552,0,2552,126
19754,0,0,0,108
19755,0,0,0,108
19758,0,0,0,34
19759,0,0,0,34
19764,0,0,0,2
19769,0,0,0,6
19770,1792672,0,1792672,11
19771,0,0,0,128
19772,0,0,0,128
19774,0,0,0,62
19775,0,0,0,1
19776,0,0,0,7
19777,0,0,0,1
19779,0,0,0,4
19781,0,0,0,39
19782,0,0,0,102
19783,0,0,0,153
19785,0,0,0,32
19788,0,0,0,24
19789,0,0,0,41
19811,0,0,0,9
19813,0,0,0,83
19819,7040,352,352,20
19822,0,0,0,4
19823,0,0,0,29
19824,0,0,0,12
19825,0,0,0,12
19826,0,0,0,10
19827,0,0,0,4
19828,0,0,0,6
19829,0,0,0,2
19831,0,0,0,4
19833,0,0,0,1
19834,0,0,0,12
19836,0,0,0,12
19837,0,0,0,12
19838,0,0,0,12
19870,0,0,0,1
19876,0,0,0,24
19878,0,0,0,10
19880,0,0,0,24
19883,0,0,0,85
19884,0,0,0,86
19887,0,0,0,206
19889,0,0,0,171
19890,1680,0,512,171
19895,0,0,0,1
19897,0,0,0,41
19898,0,0,0,436
19899,0,0,0,436
19900,0,0,0,303118
19901,303192,0,284296,3929
19902,0,0,0,51
19903,0,0,0,48
19904,0,0,0,32
19905,0,0,0,185
19906,0,0,0,317
19909,7616,0,1096,605708
19912,6537040,0,1572520,4483
19918,1726296,0,1726296,3019
19921,0,0,0,1
19924,0,0,0,206
19926,0,0,0,26
19933,2056,0,2056,604412
19936,0,0,0,2963
19942,0,0,0,3019
19947,0,0,0,9
19949,0,0,0,12
19950,0,0,0,5
19951,0,0,0,3
19952,0,0,0,11
19953,0,0,0,10
19954,0,0,0,1
19955,0,0,0,1
19958,0,0,0,4
19959,0,0,0,4
19960,0,0,0,33
19961,0,0,0,66
19962,0,0,0,2
19963,0,0,0,6
19968,0,0,0,16
19969,0,0,0,7
19970,0,0,0,2
19971,0,0,0,3
19972,0,0,0,7
19973,0,0,0,7
19976,1280,0,40,34
19977,0,0,0,5
19978,0,0,0,3
19979,0,0,0,2
19982,0,0,0,1
19983,0,0,0,3
19984,0,0,0,4
19985,0,0,0,23
19986,0,0,0,34
19987,0,0,0,34
19988,0,0,0,34
19989,0,0,0,34
20006,0,0,0,21
20009,0,0,0,16
20010,0,0,0,32
20011,0,0,0,27
20014,0,0,0,27
20015,0,0,0,36
20016,0,0,0,4
20017,0,0,0,103
20018,0,0,0,20
20021,0,0,0,9
20023,0,0,0,27
20024,0,0,0,103
20025,0,0,0,3
20026,24,0,0,126
20032,0,0,0,103
20033,0,0,0,66
20039,0,0,0,3
20042,0,0,0,3
20047,0,0,0,3
20051,0,0,0,3
20052,0,0,0,3
20064,0,0,0,3
20082,0,0,0,3
20085,0,0,0,3
20088,0,0,0,1
20090,0,0,0,2
20095,0,0,0,3
20098,0,0,0,3
20104,0,0,0,6
20105,0,0,0,6
20106,0,0,0,3
20109,0,0,0,29
20112,0,0,0,3
20116,0,0,0,3
20117,0,0,0,3
20124,0,0,0,3
20125,0,0,0,3
20131,0,0,0,3
20133,0,0,0,3
20135,456,144,160,3
20136,0,0,0,1
20138,0,0,0,12
20139,0,0,0,117
20140,0,0,0,2
20143,0,0,0,42
20145,0,0,0,585
20147,0,0,0,206
20161,0,0,0,1
20162,0,0,0,107
20168,0,0,0,391
20170,0,0,0,173
20171,42864,0,40936,8486646
20173,0,0,0,3959421
20175,0,0,0,1
20177,0,0,0,63
20178,1280,0,40,87
20179,0,0,0,582
20180,0,0,0,83
20181,0,0,0,35
20182,0,0,0,83
20183,0,0,0,3
20185,384,0,192,171
20186,0,0,0,195
20187,0,0,0,70
20188,0,0,0,561
20191,0,0,0,16
20192,0,0,0,4483
20194,0,0,0,3019
20196,176,0,176,302212
20197,0,0,0,2963
20199,0,0,0,3019
20202,0,0,0,1
20203,0,0,0,1
20205,0,0,0,99
20206,0,0,0,223
20207,0,0,0,223
20208,0,0,0,327
20210,0,0,0,129
20211,0,0,0,32
20245,0,0,0,1
20246,0,0,0,3
20248,528,176,176,3
20254,0,0,0,3
20255,0,0,0,1
20259,0,0,0,1
20265,0,0,0,62
20267,0,0,0,50
20268,0,0,0,285
20269,0,0,0,640
20270,0,0,0,346
20271,0,0,0,346
20272,0,0,0,62
20273,0,0,0,112
20274,0,0,0,50
20276,0,0,0,62
20277,0,0,0,2
20278,0,0,0,62
20281,0,0,0,12
20282,0,0,0,12
20284,0,0,0,100
20285,0,0,0,50
20286,0,0,0,50
20290,0,0,0,3
20291,0,0,0,62
20292,0,0,0,124
20298,0,0,0,3
20301,0,0,0,3
20307,528,176,176,3
20310,0,0,0,399
20311,0,0,0,248
20312,0,0,0,248
20319,64,0,32,6
20321,0,0,0,12
20322,0,0,0,2
20325,0,0,0,1
20327,0,0,0,12
20329,0,0,0,2
20333,0,0,0,2
20339,0,0,0,24
20340,0,0,0,24
20341,0,0,0,24
20342,0,0,0,60
20344,32,0,32,605692
20351,32,0,32,302200
20359,0,0,0,1
20361,0,0,0,108
20362,0,0,0,194
20364,0,0,0,18
20365,0,0,0,18
20366,0,0,0,50
20367,0,0,0,18
20369,0,0,0,2141
20373,0,0,0,2141
20374,0,0,0,86
20375,0,0,0,1
20378,0,0,0,194
20380,0,0,0,1
20384,0,0,0,194
20400,5216,0,32,194
20402,0,0,0,1
20405,0,0,0,206
20406,0,0,0,18
20407,64,0,32,613100
20408,0,0,0,271
20409,0,0,0,380
20410,0,0,0,185
20416,7368,0,648,604412
20419,1782936,0,1782056,2963
20425,0,0,0,3019
20429,0,0,0,2
20430,0,0,0,1
20434,0,0,0,1
20435,0,0,0,23
20436,0,0,0,18
20437,0,0,0,1
20440,0,0,0,18
20441,0,0,0,1
20442,0,0,0,23
20443,0,0,0,18
20451,0,0,0,14
20452,1944,0,648,14
20453,0,0,0,14
20456,0,0,0,14
20458,0,0,0,3
20460,0,0,0,1
20461,0,0,0,3
20463,0,0,0,3
20464,0,0,0,3
20465,0,0,0,3
20466,0,0,0,3
20470,0,0,0,3
20472,0,0,0,3
20473,0,0,0,1
20475,0,0,0,19
20477,0,0,0,14
20478,0,0,0,8
20485,0,0,0,1
20491,0,0,0,2723
20492,0,0,0,18
20497,0,0,0,1941
20498,0,0,0,1938
20499,0,0,0,1938
20500,0,0,0,1938
20502,0,0,0,2
20504,0,0,0,1984
20505,0,0,0,6
20506,0,0,0,6
20509,0,0,0,2772
20520,0,0,0,1
20524,0,0,0,1
20537,0,0,0,1
20538,0,0,0,27
20539,0,0,0,17
20540,0,0,0,18
20541,0,0,0,27
20542,0,0,0,45
20543,0,0,0,3410
20545,0,0,0,286
20547,0,0,0,2772
20553,0,0,0,1
20554,0,0,0,16
20558,0,0,0,1
20559,0,0,0,1
20562,0,0,0,1
20563,0,0,0,1
20564,0,0,0,2772
20566,0,0,0,1
20567,0,0,0,1
20570,0,0,0,1
20571,0,0,0,1
20574,0,0,0,1
20575,0,0,0,1
20578,0,0,0,1
20579,0,0,0,1
20582,0,0,0,1
20583,0,0,0,1
20586,0,0,0,1
20587,0,0,0,1
20590,0,0,0,1
20591,0,0,0,1
20594,0,0,0,1
20595,0,0,0,1
20598,0,0,0,1
20599,0,0,0,2
20602,0,0,0,1
20603,0,0,0,1
20604,0,0,0,1
20607,0,0,0,1
20608,0,0,0,1
20611,0,0,0,1
20612,0,0,0,1
20615,0,0,0,1
20616,0,0,0,1
20619,0,0,0,1
20620,0,0,0,1
20667,0,0,0,1
20713,0,0,0,1
20714,0,0,0,1
20728,0,0,0,219
20736,0,0,0,1
20740,0,0,0,1
20742,0,0,0,3
20744,0,0,0,9
20747,0,0,0,216
20749,0,0,0,216
20750,0,0,0,1
20752,0,0,0,1
20754,0,0,0,1
20755,216720,80,80,2709
20756,0,0,0,5662
20757,0,0,0,5662
20758,0,0,0,1006
20759,0,0,0,2709
20760,0,0,0,26
20761,0,0,0,24
20767,0,0,0,11
20781,0,0,0,8
20784,0,0,0,5
20785,0,0,0,1506
20786,0,0,0,1032
20787,0,0,0,96
20790,0,0,0,26
20791,0,0,0,24
20793,0,0,0,6
20794,0,0,0,216
20795,24,24,0,1
20797,0,0,0,3
20808,0,0,0,1
20809,0,0,0,1
20811,0,0,0,46
20813,0,0,0,232
20818,0,0,0,8
20819,0,0,0,219
20820,0,0,0,8
20825,0,0,0,219
20828,0,0,0,15
20829,0,0,0,15
20830,0,0,0,15
20840,57616,0,47040,88573
20841,0,0,0,88354
20842,10512,0,48,88573
20843,49056,224,224,219
20844,0,0,0,216
20845,0,0,0,216
20846,0,0,0,216
20847,0,0,0,216
20851,0,0,0,219
20854,0,0,0,15
20862,0,0,0,2493
20870,0,0,0,1
20876,0,0,0,2
20882,0,0,0,1
20888,0,0,0,2
20892,0,0,0,2
20901,0,0,0,1
20907,0,0,0,1
20908,0,0,0,12
20912,0,0,0,8
20913,0,0,0,8
20915,0,0,0,8
20916,0,0,0,4
20917,0,0,0,8
20919,0,0,0,8
20920,0,0,0,12
20921,0,0,0,14
20924,0,0,0,4
20925,0,0,0,2
20927,0,0,0,12
20933,0,0,0,7
20934,0,0,0,1960
20935,0,0,0,6
20936,0,0,0,6
20937,0,0,0,2597
20938,0,0,0,1952
20940,0,0,0,18
20942,0,0,0,18
20954,0,0,0,18
20955,0,0,0,14
20956,0,0,0,9
20967,0,0,0,15
20979,0,0,0,1
20982,24,24,0,1
20984,0,0,0,18
20986,0,0,0,18
20990,0,0,0,11
20992,0,0,0,18
20994,0,0,0,18
20995,0,0,0,18
20996,0,0,0,18
20999,0,0,0,8
21005,0,0,0,1
21008,0,0,0,2
21009,0,0,0,1
21010,0,0,0,18
21011,720,40,40,18
21014,0,0,0,18
21016,0,0,0,18
21017,0,0,0,10
21018,0,0,0,19
21019,0,0,0,19
21020,0,0,0,1705
21022,0,0,0,943
21024,0,0,0,2
21025,0,0,0,6
21027,0,0,0,1
21028,0,0,0,19
21029,0,0,0,1705
21030,0,0,0,29
21031,0,0,0,712
21032,0,0,0,19722
21034,0,0,0,7
21035,0,0,0,1946
21058,0,0,0,1
21059,0,0,0,2
21061,0,0,0,16
21066,0,0,0,1
21067,32,32,0,1
21069,0,0,0,1
21072,77024,0,5632,29
21073,480,0,88,9
21075,0,0,0,30
21076,0,0,0,33
21077,0,0,0,3
21078,0,0,0,973
21083,0,0,0,1
21084,0,0,0,8
21085,0,0,0,14
21086,0,0,0,14
21087,0,0,0,8
21088,0,0,0,8
21090,75840,0,75840,11491
21091,0,0,0,1941
21092,0,0,0,16
21093,0,0,0,15
21094,0,0,0,23
21095,0,0,0,7
21096,0,0,0,2723
21098,0,0,0,216
21102,0,0,0,216
21108,0,0,0,5712
21109,0,0,0,5652
21110,0,0,0,2754
21111,0,0,0,8567
21112,0,0,0,1506
21113,151312,0,448,21241
21114,0,0,0,489
21115,0,0,0,1886
21116,0,0,0,1891
21117,0,0,0,1895
21118,0,0,0,1894
21122,0,0,0,432
21124,0,0,0,2360
21125,0,0,0,5
21126,0,0,0,2378
21127,0,0,0,5170
21128,0,0,0,2598
21131,0,0,0,2347
21133,0,0,0,2772
21134,0,0,0,2754
21141,0,0,0,242
21142,0,0,0,234
21143,0,0,0,2793
21144,0,0,0,35
21145,0,0,0,2992
21148,0,0,0,2577
21149,0,0,0,210
21150,0,0,0,24
21166,0,0,0,5
21169,0,0,0,1506
21170,0,0,0,1032
21174,0,0,0,3
21183,0,0,0,216
21189,0,0,0,9
21190,0,0,0,12
21193,0,0,0,3
21196,0,0,0,22
21197,35672,1152,2328,22
21200,0,0,0,1
21201,0,0,0,8
21241,0,0,0,8
21299,0,0,0,1
21300,0,0,0,4
21301,0,0,0,2
21302,0,0,0,198
21305,0,0,0,1
21307,0,0,0,1
21310,0,0,0,1
21311,0,0,0,26
21316,0,0,0,1
21317,0,0,0,2
21318,0,0,0,2
21319,0,0,0,1
21320,0,0,0,162
21323,0,0,0,2
21325,0,0,0,1
21326,0,0,0,2
21327,0,0,0,1
21328,0,0,0,16
21333,0,0,0,1
21334,0,0,0,2
21336,0,0,0,16
21342,0,0,0,1
21343,0,0,0,2
21345,0,0,0,5
21350,0,0,0,1
21351,0,0,0,2
21353,0,0,0,5
21358,0,0,0,1
21359,0,0,0,2
21361,0,0,0,16
21366,0,0,0,1
21367,0,0,0,2
21369,0,0,0,16
21374,0,0,0,1
21375,0,0,0,2
21377,0,0,0,16
21382,0,0,0,1
21383,0,0,0,2
21385,0,0,0,16
21390,0,0,0,1
21391,0,0,0,2
21392,0,0,0,8
21393,0,0,0,1
21394,0,0,0,87
21395,7933616,1573048,2753704,4
21399,0,0,0,1
21401,0,0,0,3
21402,0,0,0,1938
21403,0,0,0,1
21404,0,0,0,46
21405,0,0,0,5662
21407,0,0,0,26
21409,0,0,0,24
21411,0,0,0,1938
21414,0,0,0,1
21415,0,0,0,2
21416,0,0,0,1
21417,0,0,0,16
21422,0,0,0,1
21423,0,0,0,2
21424,0,0,0,1
21425,0,0,0,29
21430,0,0,0,1
21431,0,0,0,2
21432,0,0,0,1
21433,0,0,0,12
21438,0,0,0,1
21439,0,0,0,1
21440,0,0,0,8
21442,0,0,0,14
21443,640,80,80,8
21447,0,0,0,1
21449,0,0,0,1
21462,0,0,0,1
21463,0,0,0,1
21466,0,0,0,1
21467,0,0,0,1941
21470,0,0,0,5
21480,0,0,0,885
21481,0,0,0,1017
21483,0,0,0,22
21485,0,0,0,12
21492,0,0,0,1
21494,0,0,0,19
21500,0,0,0,1
21510,0,0,0,1
21511,0,0,0,5240
21512,0,0,0,1
21513,1056,0,32,9242
21514,0,0,0,33
21515,0,0,0,33
21517,0,0,0,1
21518,0,0,0,1
21520,0,0,0,1
21521,0,0,0,4710
21522,0,0,0,1
21523,0,0,0,16
21524,0,0,0,1
21525,0,0,0,1
21526,0,0,0,1
21527,0,0,0,1
21530,0,0,0,7
21531,0,0,0,6
21532,0,0,0,1
21533,0,0,0,6
21534,0,0,0,1482
21535,0,0,0,1011
21539,0,0,0,2493
21540,0,0,0,2493
21542,0,0,0,14
21543,0,0,0,14
21546,0,0,0,7
21551,0,0,0,7
21553,0,0,0,7
21554,0,0,0,7
21556,3192,456,456,7
21569,0,0,0,1
21570,0,0,0,14
21571,0,0,0,98
21582,0,0,0,101
21583,0,0,0,32
21584,0,0,0,38
21622,0,0,0,35
21623,0,0,0,28
21630,0,0,0,7
21631,0,0,0,7
21647,0,0,0,66
21648,0,0,0,74
21649,0,0,0,78
21650,0,0,0,311
21651,0,0,0,14
21652,480,0,80,225
21659,0,0,0,37
21667,0,0,0,14
21668,0,0,0,6
21669,0,0,0,30
21670,0,0,0,56
21672,0,0,0,14
21673,0,0,0,16
21674,0,0,0,32
21675,0,0,0,16
21676,0,0,0,21
21680,728,32,40,21
21681,0,0,0,42
21682,0,0,0,21
21683,0,0,0,24
21684,0,0,0,35
21686,0,0,0,21
21687,0,0,0,1
21688,0,0,0,1
21689,0,0,0,52
21690,0,0,0,46
21691,0,0,0,25
21692,0,0,0,25
21695,0,0,0,44
21696,0,0,0,21
21697,0,0,0,21
21698,0,0,0,21
21699,0,0,0,8
21701,0,0,0,8
21702,0,0,0,42
21703,0,0,0,25
21704,0,0,0,46
21705,0,0,0,42
21707,0,0,0,21
21709,560,0,112,21
21710,0,0,0,4
21711,0,0,0,8
21712,0,0,0,60
21713,0,0,0,60
21714,3680,0,224,404
21715,0,0,0,52
21718,0,0,0,86
21719,0,0,0,86
21720,1064,0,192,59
21721,0,0,0,46
21722,0,0,0,2
21724,0,0,0,7
21725,0,0,0,52
21726,0,0,0,7
21727,0,0,0,19
21728,0,0,0,52
21729,0,0,0,21
21732,0,0,0,2493
21733,0,0,0,2493
21734,0,0,0,2493
21735,0,0,0,2493
21736,0,0,0,3476
21738,0,0,0,429
21741,0,0,0,2493
21743,0,0,0,1
21744,0,0,0,1
21745,0,0,0,2493
21746,0,0,0,1482
21747,0,0,0,429
21748,0,0,0,429
21750,0,0,0,1482
21751,0,0,0,1482
21755,0,0,0,2493
21756,0,0,0,2960
21757,9328,0,9328,47067
21758,0,0,0,1724
21759,0,0,0,2635
21760,0,0,0,2309
21761,0,0,0,2493
21763,0,0,0,2493
21764,0,0,0,2493
21765,0,0,0,3898
21766,0,0,0,3476
21768,0,0,0,422
21769,0,0,0,2493
21770,0,0,0,1
21773,0,0,0,1
21778,0,0,0,2493
21780,0,0,0,1011
21782,0,0,0,1403
21784,0,0,0,23296
21786,0,0,0,1724
21788,0,0,0,1080
21790,0,0,0,1367
21792,0,0,0,1011
21795,0,0,0,1
21797,0,0,0,2493
21799,0,0,0,2493
21801,0,0,0,3898
21803,0,0,0,3476
21805,0,0,0,3476
21809,0,0,0,422
21811,0,0,0,2494
21813,0,0,0,1
21817,0,0,0,1
21819,0,0,0,1
21820,0,0,0,1
21833,0,0,0,2494
21852,0,0,0,1
21856,0,0,0,1
21858,0,0,0,1
21859,0,0,0,1
21861,0,0,0,1888
21865,60416,32,32,1888
21877,0,0,0,1888
21878,0,0,0,1888
21881,0,0,0,1888
21882,1989920,0,1056,18882
21883,0,0,0,16994
21885,0,0,0,16994
21886,0,0,0,16994
21888,0,0,0,16994
21889,543712,0,32,16994
21893,0,0,0,1
21895,0,0,0,219
21896,0,0,0,219
21899,0,0,0,219
21902,0,0,0,219
21905,0,0,0,219
21906,0,0,0,219
21908,10512,0,48,1314
21910,0,0,0,219
21914,0,0,0,88792
21920,7008,32,32,219
21933,0,0,0,219
21938,0,0,0,1
21944,0,0,0,216
21948,0,0,0,62
21949,0,0,0,62
21951,0,0,0,62
21955,0,0,0,62
21956,0,0,0,62
21957,0,0,0,12
21958,0,0,0,62
21960,0,0,0,16
21962,0,0,0,16
21963,0,0,0,1
21964,0,0,0,1
21965,0,0,0,16
21966,26504,0,3680,24
21992,0,0,0,1
21993,0,0,0,4
21994,0,0,0,3
21995,72,24,24,3
21997,0,0,0,3
21998,0,0,0,3
22003,0,0,0,3
22010,0,0,0,3
22014,0,0,0,3
22018,0,0,0,3
22022,0,0,0,3
22023,0,0,0,3
22024,0,0,0,3
22025,0,0,0,3
22027,0,0,0,3
22031,0,0,0,3
22035,0,0,0,3
22036,0,0,0,3
22037,0,0,0,3
22039,0,0,0,15
22043,0,0,0,3
22047,0,0,0,3
22049,0,0,0,6
22053,0,0,0,3
22055,0,0,0,3
22062,66240,0,48,1520
22088,0,0,0,3
22090,0,0,0,3
22092,0,0,0,3
22093,0,0,0,3
22096,0,0,0,3
22097,0,0,0,3
22098,0,0,0,3
22099,9176,0,4432,3480000
22100,0,0,0,3
22101,0,0,0,3
22102,0,0,0,3
22103,0,0,0,3
22104,0,0,0,3
22105,0,0,0,3
22106,0,0,0,3
22107,0,0,0,3
22108,0,0,0,3
22109,0,0,0,3
22110,0,0,0,3
22111,0,0,0,3
22112,0,0,0,3
22113,0,0,0,3
22114,0,0,0,3
22115,0,0,0,3
22116,0,0,0,3
22117,0,0,0,3
22119,3527016,912840,1589736,3
22120,0,0,0,1
22121,0,0,0,3
22132,0,0,0,24
22133,0,0,0,926
22134,0,0,0,619
22135,0,0,0,199
22136,0,0,0,45
22138,0,0,0,18
22139,0,0,0,9
22141,0,0,0,81
22150,0,0,0,3
22152,0,0,0,154
22153,24792,0,8264,77
22155,0,0,0,1220
22157,0,0,0,1
22158,0,0,0,3
22159,0,0,0,3
22161,0,0,0,1520
22162,0,0,0,3040
22163,1776,592,592,3
22165,0,0,0,4206
22166,0,0,0,21
22169,0,0,0,3
22171,0,0,0,18
22177,0,0,0,39
22179,0,0,0,9
22181,0,0,0,21
22182,4872,232,232,21
22184,3344,0,1904,196
22185,0,0,0,1
22186,0,0,0,3
22187,0,0,0,3
22189,48712,0,32,3040
22195,0,0,0,7179
22196,0,0,0,3
22197,0,0,0,6153
22198,0,0,0,4206
22206,6912,1832,2648,3
22207,312,104,104,3
22208,0,0,0,4206
22209,0,0,0,1
22211,0,0,0,3
22215,0,0,0,4206
22225,0,0,0,3
22227,0,0,0,1
22229,0,0,0,5
22231,1080,216,216,5
22232,88,0,0,80
22233,0,0,0,10
22234,0,0,0,10
22235,0,0,0,10
22236,0,0,0,10
22237,0,0,0,5
22238,0,0,0,5
22241,0,0,0,1
22243,0,0,0,5
22245,0,0,0,5
22246,0,0,0,5
22248,0,0,0,1
22255,0,0,0,6
22257,0,0,0,6
22258,88,0,0,96
22259,0,0,0,6
22260,0,0,0,6
22261,0,0,0,6
22262,0,0,0,6
22265,0,0,0,1
22270,0,0,0,5
22271,0,0,0,5
22272,0,0,0,10
22273,0,0,0,5
22275,0,0,0,8
22278,0,0,0,5
22280,120,24,24,5
22281,0,0,0,5
22283,0,0,0,3
22286,0,0,0,10
22287,0,0,0,5
22288,0,0,0,5
22289,0,0,0,1
22290,0,0,0,1
22294,0,0,0,3
22295,0,0,0,1
22298,0,0,0,4
22299,0,0,0,10
22305,0,0,0,1
22306,0,0,0,2
22307,0,0,0,1
22308,0,0,0,1
22309,0,0,0,1
22314,0,0,0,2
22315,0,0,0,2
22318,0,0,0,8
22322,0,0,0,2
22323,0,0,0,2
22324,0,0,0,4
22325,0,0,0,8
22326,0,0,0,8
22327,0,0,0,1
22328,0,0,0,3
22329,0,0,0,1
22330,0,0,0,3
22331,0,0,0,3
22332,0,0,0,1
22334,96,96,0,1
22343,0,0,0,5
22344,0,0,0,8
22345,280,56,56,5
22346,0,0,0,5
22351,0,0,0,18
22356,0,0,0,10
22360,0,0,0,8
22363,0,0,0,2
22364,0,0,0,2
22366,0,0,0,2
22367,0,0,0,2
22368,0,0,0,2
22370,0,0,0,2
22371,0,0,0,2
22372,0,0,0,2
22374,0,0,0,2
22375,0,0,0,2
22376,0,0,0,2
22378,0,0,0,2
22382,0,0,0,5
22383,1216336,808,808,5
22384,0,0,0,2
22387,0,0,0,2
22388,0,0,0,10
22389,0,0,0,10
22390,0,0,0,2
22391,0,0,0,2
22392,0,0,0,2
22395,0,0,0,2
22396,64,32,32,2
22406,0,0,0,10
22407,0,0,0,3
22408,0,0,0,2
22409,0,0,0,2
22410,0,0,0,279134
22411,0,0,0,466
22412,0,0,0,646
22413,0,0,0,8
22414,0,0,0,2
22415,0,0,0,2
22417,0,0,0,1
22418,0,0,0,2
22420,0,0,0,2
22423,0,0,0,270
22425,0,0,0,10
22426,0,0,0,2
22431,0,0,0,32
22435,0,0,0,605692
22437,856,0,792,302200
22452,0,0,0,1
22456,1040,104,104,10
22460,320,160,160,2
22462,400,0,200,10
22464,816,0,216,22
22467,0,0,0,2
22468,0,0,0,2
22469,0,0,0,2
22471,0,0,0,12
22473,0,0,0,12
22493,368,0,368,565
22494,0,0,0,565
22500,0,0,0,12
22502,0,0,0,1
22506,0,0,0,12
22526,192,0,32,12
22528,0,0,0,1
22529,0,0,0,6
22530,240,40,40,6
22531,2280,0,2280,3
22532,0,0,0,6
22533,0,0,0,6
22534,0,0,0,6
22535,0,0,0,1
22538,0,0,0,5
22539,0,0,0,10
22542,0,0,0,5
22543,0,0,0,5
22545,0,0,0,2
22547,384,192,192,2
22558,0,0,0,1
22560,1687760,1687760,0,1
22572,0,0,0,4
22573,0,0,0,3
22574,0,0,0,1
22575,0,0,0,1
22576,0,0,0,1
22577,0,0,0,1
22578,0,0,0,1
22579,24,24,0,1
22580,0,0,0,1
22583,0,0,0,1
22590,0,0,0,1
22597,0,0,0,1
22599,0,0,0,1
22600,128,128,0,1
22607,0,0,0,2
22609,0,0,0,1
22622,0,0,0,8
22623,0,0,0,1
22624,0,0,0,47
22625,0,0,0,8
22626,0,0,0,10
22630,0,0,0,1
22631,0,0,0,3
22632,0,0,0,5
22633,0,0,0,31
22634,0,0,0,10
22636,0,0,0,23
22638,0,0,0,8
22639,0,0,0,5
22640,0,0,0,5
